Index	N_planet	M_planet_1	M_planet_2	M_planet_3	M_planet_4	sma_1	sma_2	sma_3	sma_4	R_in	R_out	M_star	age_star	R_star	T_star	q	density_profile	sound_speed_profile	inc	az	dist	spatial_resolution	spectral_resolution	beam_angle	rms_noise	position_angle	viscosity	dust	dust_to_gas	dust_mass
1551	1	0.185778	0.000000	0.000000	0.000000	138.479671	0.000000	0.000000	0.000000	18.759846	187.598464	1.434436	2.145244	2.282952	4537.741296	0.004057	0.883885	0.198030	56.228342	72.142216	102.105193	0.073088	0.112264	49.054142	7.906969	84.280715	0.001041	0.000000	0.010000	0.001000
1552	4	0.139235	0.346288	0.029731	0.245239	177.471128	153.916777	110.127122	69.951327	23.071585	230.715854	1.888620	2.910937	2.472403	4866.452593	0.006704	0.300799	0.167832	55.349093	130.674961	129.218832	0.194285	0.176643	10.456133	1.624180	162.485844	0.001361	0.000000	0.010000	0.001000
1553	3	0.038422	0.245292	0.340438	0.000000	144.394007	72.068183	156.433303	0.000000	22.995522	229.955219	0.599403	2.381094	1.528491	3888.491157	0.002970	0.594994	0.492309	67.391210	201.526143	166.006211	0.109241	0.035696	70.409635	11.625600	179.063877	0.000668	0.000000	0.010000	0.001000
1554	4	0.190909	0.314690	0.220785	0.023613	50.007562	86.592991	128.232664	98.124999	16.088715	160.887147	1.200594	1.473664	2.417922	4399.256428	0.009418	0.514020	0.493567	46.983911	109.899559	180.868737	0.432760	0.109797	49.965660	1.497958	9.841394	0.001508	0.000000	0.010000	0.001000
1555	2	0.374462	0.038400	0.000000	0.000000	69.965331	132.682818	0.000000	0.000000	18.566690	185.666900	1.481927	2.429821	2.227426	4571.931124	0.008880	0.129155	0.447139	42.557645	193.021709	178.494347	0.131093	0.173765	65.327377	15.970529	82.291945	0.001214	0.000000	0.010000	0.001000
1556	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	17.270554	172.705537	1.803123	4.122181	2.227895	4953.123838	0.000721	0.626593	0.188876	51.526871	300.370109	166.716815	0.312653	0.192675	61.688020	10.127183	80.922209	0.001612	0.000000	0.010000	0.001000
1557	2	0.341918	0.069435	0.000000	0.000000	65.955504	139.515676	0.000000	0.000000	17.461916	174.619163	1.082277	2.774844	1.833586	4319.700723	0.003726	0.368408	0.594017	22.117116	276.646672	141.451361	0.127112	0.133346	64.309347	7.721313	77.375430	0.001607	0.000000	0.010000	0.001000
1558	1	0.032874	0.000000	0.000000	0.000000	139.697444	0.000000	0.000000	0.000000	19.411847	194.118467	0.837756	4.034186	1.435819	4108.131982	0.003308	0.402734	0.110381	67.872977	40.793089	183.295453	0.132245	0.152890	46.796437	14.997517	87.931742	0.000625	0.000000	0.010000	0.001000
1559	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.722538	247.225376	1.925800	1.597227	2.979944	4746.638672	0.006190	0.560324	0.174204	11.651631	226.599176	181.195821	0.129182	0.121203	86.065183	11.014513	138.323758	0.001772	0.000000	0.010000	0.001000
1560	1	0.348326	0.000000	0.000000	0.000000	91.226793	0.000000	0.000000	0.000000	17.470330	174.703299	1.781071	4.013173	2.208206	4915.246941	0.003373	0.953562	0.242646	60.395361	116.795032	105.300226	0.190475	0.173457	61.293610	16.035889	122.771628	0.001636	0.000000	0.010000	0.001000
1561	1	0.070915	0.000000	0.000000	0.000000	100.424289	0.000000	0.000000	0.000000	17.263921	172.639210	1.177068	3.048640	1.845554	4385.532303	0.002425	0.445002	0.118179	44.103459	93.163330	175.047799	0.455045	0.181656	42.229437	8.873515	91.129610	0.001261	0.000000	0.010000	0.001000
1562	2	0.020340	0.354212	0.000000	0.000000	160.011054	70.502713	0.000000	0.000000	22.983429	229.834286	1.949908	4.037454	2.471591	5123.614212	0.008862	0.369538	0.106564	55.977478	204.729253	135.419098	0.269313	0.063140	7.523075	3.111555	167.754732	0.002378	0.000000	0.010000	0.001000
1563	4	0.023025	0.342052	0.231934	0.136722	93.990002	124.337348	79.206786	143.028737	20.616609	206.166093	1.537523	0.801947	3.535197	4531.110166	0.003566	0.977986	0.677199	42.391849	350.940633	155.130846	0.386038	0.132687	5.350425	8.796811	151.211901	0.001443	0.000000	0.010000	0.001000
1564	4	0.237076	0.152195	0.063240	0.349600	47.034496	121.962457	75.406358	95.476077	15.261402	152.614022	0.563992	1.515704	1.775448	3851.164774	0.002582	0.580527	0.142674	74.613148	212.702609	191.183673	0.482135	0.146429	22.074230	9.746075	117.233135	0.001943	0.000000	0.010000	0.001000
1565	1	0.038208	0.000000	0.000000	0.000000	90.150078	0.000000	0.000000	0.000000	20.688029	206.880285	1.776833	4.880625	2.171069	5052.804128	0.008142	0.375967	0.449748	70.058833	345.195161	125.548813	0.348227	0.086988	6.779778	1.573715	138.695220	0.002086	0.000000	0.010000	0.001000
1566	3	0.343638	0.037816	0.154163	0.000000	80.355943	82.860591	138.381037	0.000000	17.554253	175.542533	1.038114	1.705515	2.151058	4302.599052	0.002485	0.315362	0.489660	27.717395	72.799518	135.384374	0.387274	0.160698	3.494729	1.489064	8.792085	0.001874	0.000000	0.010000	0.001000
1567	3	0.060907	0.175120	0.358124	0.000000	168.871068	67.708695	135.849681	0.000000	21.720665	217.206647	0.543757	1.792571	1.650531	3822.106159	0.000683	0.799565	0.187806	50.903518	343.620813	161.158249	0.133520	0.194204	3.112423	15.504475	113.611126	0.000809	0.000000	0.010000	0.001000
1568	3	0.158239	0.030182	0.312107	0.000000	120.304318	46.394412	77.593426	0.000000	15.094000	150.939996	1.401603	2.258627	2.217464	4521.881441	0.006602	0.381428	0.420129	56.750036	183.223416	150.695636	0.239478	0.041880	42.876539	5.858990	64.219061	0.002440	0.000000	0.010000	0.001000
1569	3	0.050640	0.243575	0.355016	0.000000	115.490955	57.600575	149.500689	0.000000	18.936002	189.360018	0.508798	4.285053	1.153478	3771.531472	0.000655	0.426553	0.365240	36.055215	54.893639	161.665556	0.193826	0.158957	10.351113	17.952437	65.550950	0.000600	0.000000	0.010000	0.001000
1570	4	0.224157	0.348387	0.188350	0.040935	77.436833	140.066455	192.761904	122.289832	24.433477	244.334766	1.823524	2.127890	2.622276	4744.907824	0.001716	0.671026	0.289782	59.679149	122.530082	108.067430	0.483563	0.157580	0.830027	12.714715	44.450061	0.001364	0.000000	0.010000	0.001000
1571	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.845573	248.455727	1.132419	2.420145	1.961381	4357.071286	0.004932	0.606470	0.568567	37.667971	296.338096	178.206476	0.198872	0.116843	52.663773	8.950488	120.143592	0.001701	0.000000	0.010000	0.001000
1572	3	0.025239	0.151688	0.350152	0.000000	84.319333	154.955984	110.508065	0.000000	19.491503	194.915031	1.073800	1.071709	2.583697	4324.556673	0.004329	0.635832	0.732988	76.695123	313.130851	162.494587	0.212288	0.104048	71.598568	11.342940	10.081824	0.000821	0.000000	0.010000	0.001000
1573	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.094124	220.941235	1.044561	1.222370	2.419155	4308.115186	0.006122	0.453005	0.732427	16.683538	231.731303	184.884944	0.448277	0.070914	32.180217	11.722370	121.061901	0.002398	0.000000	0.010000	0.001000
1574	3	0.043135	0.244444	0.319193	0.000000	91.450434	145.023076	67.472552	0.000000	19.245022	192.450218	0.979686	3.237853	1.662391	4243.659675	0.006665	0.276471	0.747238	77.875923	233.788727	188.199415	0.191842	0.130725	22.648443	6.914533	167.955799	0.001236	0.000000	0.010000	0.001000
1575	3	0.364305	0.114663	0.172625	0.000000	110.731149	146.207507	59.784693	0.000000	19.689806	196.898059	1.594209	1.464738	2.765356	4597.784337	0.009386	0.547361	0.386890	44.705886	303.523688	137.881816	0.122518	0.197807	60.113897	18.879711	109.163943	0.001310	0.000000	0.010000	0.001000
1576	1	0.043386	0.000000	0.000000	0.000000	158.745553	0.000000	0.000000	0.000000	23.945227	239.452267	1.105991	0.518516	3.678056	4315.214958	0.007895	0.211211	0.658592	18.775086	334.143197	174.463587	0.262230	0.162772	15.646767	17.123268	97.819187	0.001633	0.000000	0.010000	0.001000
1577	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.941963	219.419634	1.291095	4.690944	1.690925	4482.418793	0.003627	0.548517	0.298388	30.518634	350.404694	182.161159	0.133208	0.050421	53.230203	11.998935	85.170156	0.002215	0.000000	0.010000	0.001000
1578	3	0.093680	0.347081	0.175315	0.000000	134.515988	104.637099	52.146697	0.000000	17.063290	170.632901	1.838077	1.166767	3.233967	4679.817575	0.003017	0.785094	0.194736	25.631348	47.121042	188.539690	0.148510	0.150112	21.167637	10.102802	83.397051	0.002092	0.000000	0.010000	0.001000
1579	1	0.163634	0.000000	0.000000	0.000000	109.337636	0.000000	0.000000	0.000000	20.987438	209.874376	1.031795	4.100689	1.572315	4276.419280	0.008132	0.979836	0.415491	59.169221	48.174171	144.986072	0.131881	0.101804	88.214615	5.609895	133.509888	0.001694	0.000000	0.010000	0.001000
1580	3	0.368069	0.056409	0.141163	0.000000	87.482238	61.740268	126.284313	0.000000	18.026282	180.262822	1.694940	1.508568	2.821226	4648.234266	0.005319	0.765393	0.431151	26.769670	246.863698	108.169034	0.144987	0.199935	82.694480	11.881420	39.428221	0.001510	0.000000	0.010000	0.001000
1581	1	0.245130	0.000000	0.000000	0.000000	135.766449	0.000000	0.000000	0.000000	19.640745	196.407449	1.325809	3.139688	1.937574	4485.741767	0.005372	0.791001	0.320686	54.624450	56.995050	120.060566	0.435499	0.126963	56.257815	1.357736	151.075332	0.001381	0.000000	0.010000	0.001000
1582	3	0.038052	0.241797	0.334637	0.000000	99.850730	57.906442	122.912040	0.000000	16.601641	166.016405	1.969242	3.594398	2.503218	5048.807714	0.007081	0.871141	0.332130	19.064113	263.922262	117.900449	0.061619	0.175754	25.727374	5.278726	129.002040	0.001078	0.000000	0.010000	0.001000
1583	2	0.354757	0.096569	0.000000	0.000000	188.547474	83.889787	0.000000	0.000000	23.800964	238.009639	1.343209	1.545918	2.498658	4483.762057	0.005343	0.326693	0.678499	53.105272	309.294338	164.795506	0.392423	0.096727	60.400107	16.583115	130.855806	0.001138	0.000000	0.010000	0.001000
1584	4	0.370189	0.072027	0.278631	0.165871	66.398000	105.590232	116.274935	160.945714	20.326064	203.260641	0.781370	3.002228	1.560715	4073.542733	0.001000	0.404593	0.136435	56.922890	35.545629	114.193055	0.364867	0.103122	62.090389	5.936630	54.592435	0.001280	0.000000	0.010000	0.001000
1585	4	0.372615	0.218952	0.117748	0.033064	131.649682	179.096063	73.705718	158.807161	23.973220	239.732195	0.708251	2.020968	1.804185	4015.246621	0.007125	0.906431	0.473029	54.075418	196.773917	103.535185	0.050508	0.034823	26.742505	6.660980	85.532465	0.002174	0.000000	0.010000	0.001000
1586	4	0.120075	0.299044	0.056809	0.252612	186.586330	79.785633	122.045258	141.130120	24.317747	243.177475	1.316641	0.941646	3.035862	4451.453778	0.004779	0.216316	0.190399	22.949669	124.424123	156.405947	0.420390	0.090586	75.982482	3.617532	117.798843	0.002278	0.000000	0.010000	0.001000
1587	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.339982	233.399817	0.766993	1.349253	2.124610	4086.414468	0.001234	0.108034	0.567449	20.639017	297.496824	183.730890	0.303508	0.062692	66.165406	12.938692	136.585357	0.002479	0.000000	0.010000	0.001000
1588	4	0.120431	0.032719	0.337236	0.232694	74.459701	153.464557	103.938402	167.152431	23.772295	237.722947	1.683470	2.958548	2.261144	4724.662765	0.001596	0.568082	0.351396	65.212221	15.418825	123.088604	0.359776	0.058838	60.330521	7.048765	173.591374	0.002364	0.000000	0.010000	0.001000
1589	3	0.031123	0.340237	0.238360	0.000000	91.709297	110.231234	50.775275	0.000000	15.554115	155.541147	0.613033	1.942349	1.677021	3910.385139	0.006886	0.966359	0.348241	26.716667	347.459347	185.852631	0.187304	0.069824	68.628549	9.834053	159.907901	0.001481	0.000000	0.010000	0.001000
1590	1	0.316801	0.000000	0.000000	0.000000	88.136154	0.000000	0.000000	0.000000	17.486794	174.867939	0.905285	4.939110	1.389008	4162.817232	0.006617	0.673614	0.297813	38.400932	359.461632	139.306839	0.059429	0.020721	79.849257	18.102665	31.279166	0.002187	0.000000	0.010000	0.001000
1591	1	0.026326	0.000000	0.000000	0.000000	118.500184	0.000000	0.000000	0.000000	18.274916	182.749156	0.640902	1.216039	2.061970	3955.951025	0.002890	0.544460	0.127830	39.534292	254.530729	173.011412	0.276764	0.168525	13.189380	18.965718	43.208869	0.001072	0.000000	0.010000	0.001000
1592	3	0.375618	0.045213	0.240100	0.000000	54.124515	83.836046	135.744958	0.000000	17.341840	173.418402	0.885720	0.630020	3.140409	4185.730680	0.001020	0.227174	0.691186	17.425897	57.377000	169.609419	0.211531	0.161637	63.931950	19.231364	20.070995	0.002392	0.000000	0.010000	0.001000
1593	1	0.359224	0.000000	0.000000	0.000000	96.031677	0.000000	0.000000	0.000000	19.869773	198.697730	0.916632	3.104158	1.639450	4192.750958	0.009153	0.648391	0.167048	22.650267	129.794018	140.375271	0.206575	0.129326	48.072888	19.713512	64.540704	0.000850	0.000000	0.010000	0.001000
1594	3	0.239808	0.018626	0.288794	0.000000	177.697500	128.412015	90.308687	0.000000	22.458352	224.583519	0.973028	3.570817	1.602845	4234.494230	0.008280	0.344798	0.727689	18.151185	346.895932	149.870842	0.247898	0.072567	32.634521	18.040535	88.314132	0.002367	0.000000	0.010000	0.001000
1595	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.029955	190.299547	0.965745	1.731193	2.080644	4251.261255	0.006725	0.532839	0.288494	63.296175	162.102225	119.111305	0.165273	0.198392	76.088942	5.069724	95.664063	0.002095	0.000000	0.010000	0.001000
1596	3	0.018423	0.136853	0.336312	0.000000	80.628029	156.695287	102.847784	0.000000	21.961238	219.612379	1.604855	3.895083	2.036980	4734.080627	0.009814	0.775462	0.588066	48.143988	70.194081	135.939816	0.403025	0.153190	77.650376	11.526070	71.410144	0.002050	0.000000	0.010000	0.001000
1597	2	0.015794	0.375697	0.000000	0.000000	70.729847	183.408882	0.000000	0.000000	23.413671	234.136713	1.477548	2.953171	2.089227	4583.367788	0.006516	0.796293	0.235108	28.929639	130.828404	197.144858	0.152231	0.197132	82.842929	2.249338	179.261387	0.000702	0.000000	0.010000	0.001000
1598	2	0.017512	0.334562	0.000000	0.000000	146.647186	72.665430	0.000000	0.000000	19.174485	191.744850	1.506481	3.354085	2.035024	4622.809592	0.003059	0.283961	0.114661	51.113667	163.816725	134.111749	0.428169	0.099954	44.244386	5.981228	106.475403	0.001189	0.000000	0.010000	0.001000
1599	3	0.166676	0.333280	0.042286	0.000000	76.449298	135.972899	152.909919	0.000000	22.303854	223.038542	0.634776	4.482494	1.247476	3910.333816	0.004816	0.207928	0.217033	46.626735	245.529003	140.938077	0.220646	0.110200	16.019869	19.385205	107.898609	0.001233	0.000000	0.010000	0.001000
1600	1	0.306625	0.000000	0.000000	0.000000	51.889293	0.000000	0.000000	0.000000	15.657695	156.576954	1.673803	2.484745	2.369074	4684.828945	0.000867	0.187415	0.356388	45.213596	181.983158	185.298252	0.411752	0.084468	22.692206	11.687229	175.414153	0.000811	0.000000	0.010000	0.001000
1601	2	0.327492	0.016547	0.000000	0.000000	76.960664	176.535575	0.000000	0.000000	22.544753	225.447532	1.174777	3.170781	1.819913	4383.986650	0.007180	0.752357	0.631453	66.831263	283.814835	135.197643	0.114963	0.128129	38.618162	13.455030	83.285474	0.000549	0.000000	0.010000	0.001000
1602	4	0.142755	0.257851	0.322712	0.086320	72.412938	183.430501	127.405550	151.853933	23.826892	238.268919	1.913424	3.713194	2.408450	5011.440900	0.003934	0.721850	0.360733	68.879292	277.948257	161.282953	0.142607	0.062266	70.176743	8.217677	121.722009	0.001567	0.000000	0.010000	0.001000
1603	1	0.261534	0.000000	0.000000	0.000000	127.556977	0.000000	0.000000	0.000000	24.558668	245.586679	0.503980	4.798502	1.104263	3764.753545	0.008706	0.458960	0.424674	71.006106	150.308200	188.672370	0.316559	0.149470	30.721064	10.775499	115.195394	0.002020	0.000000	0.010000	0.001000
1604	1	0.093072	0.000000	0.000000	0.000000	77.390574	0.000000	0.000000	0.000000	18.847386	188.473864	1.571179	4.996269	1.895673	4790.201020	0.008900	0.974139	0.516166	37.869881	310.709899	161.083988	0.066840	0.115863	88.509453	4.904575	4.824613	0.000836	0.000000	0.010000	0.001000
1605	4	0.194804	0.362469	0.053990	0.204586	63.588756	91.496638	107.038543	135.838092	17.868935	178.689346	1.607648	2.348081	2.358344	4640.625984	0.008585	0.511492	0.478638	35.437837	13.721406	151.360853	0.459287	0.101008	3.535830	10.186932	170.523337	0.001412	0.000000	0.010000	0.001000
1606	4	0.017703	0.249242	0.154812	0.370280	141.485955	129.737937	75.179611	85.233292	19.354506	193.545056	1.730127	3.022184	2.290265	4762.144840	0.004519	0.816976	0.725197	30.291289	34.718405	132.301471	0.295428	0.152437	27.277153	12.493402	173.408973	0.000754	0.000000	0.010000	0.001000
1607	1	0.049798	0.000000	0.000000	0.000000	143.491684	0.000000	0.000000	0.000000	22.681673	226.816728	1.392891	2.298107	2.197811	4517.540097	0.009119	0.815412	0.210998	48.539213	148.337856	131.180215	0.169417	0.194891	86.959171	7.342367	98.706420	0.002223	0.000000	0.010000	0.001000
1608	2	0.362398	0.027564	0.000000	0.000000	73.211939	148.647241	0.000000	0.000000	20.527598	205.275979	1.120423	2.837181	1.848261	4344.289876	0.001311	0.947989	0.632411	14.543252	93.592631	151.607994	0.409652	0.186301	76.912769	19.655749	150.040797	0.002249	0.000000	0.010000	0.001000
1609	1	0.175278	0.000000	0.000000	0.000000	86.121378	0.000000	0.000000	0.000000	23.867742	238.677425	1.060234	3.547674	1.670585	4300.974663	0.001524	0.864123	0.546103	49.135338	328.566579	121.418900	0.369490	0.166977	34.147637	1.464119	98.230188	0.001767	0.000000	0.010000	0.001000
1610	4	0.355611	0.048822	0.162775	0.240429	104.278683	81.049038	123.181168	62.983298	18.203878	182.038779	1.089699	3.352668	1.724612	4321.980410	0.005111	0.911813	0.358582	58.983088	239.924934	152.487622	0.196800	0.135553	37.593583	5.166966	0.440104	0.000790	0.000000	0.010000	0.001000
1611	1	0.284197	0.000000	0.000000	0.000000	121.968395	0.000000	0.000000	0.000000	16.254229	162.542290	1.818500	4.461759	2.236614	5030.106068	0.000979	0.423204	0.440097	45.075806	109.582396	108.686342	0.415916	0.154728	89.155608	2.113377	31.676259	0.002432	0.000000	0.010000	0.001000
1612	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.459954	244.599539	1.218923	1.858549	2.237875	4414.207516	0.008741	0.610532	0.657141	43.292554	56.591128	120.300367	0.237721	0.020654	52.524656	14.885051	133.882523	0.000717	0.000000	0.010000	0.001000
1613	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.997996	199.979963	1.693813	3.628543	2.154461	4792.510134	0.000556	0.125452	0.254714	24.343922	77.470945	159.428185	0.313164	0.149911	65.904310	2.282394	89.556565	0.001115	0.000000	0.010000	0.001000
1614	1	0.296879	0.000000	0.000000	0.000000	122.776671	0.000000	0.000000	0.000000	22.925994	229.259944	1.457953	3.186972	2.024669	4580.760082	0.000929	0.407574	0.664814	23.508451	29.273452	106.342613	0.376596	0.168701	45.550794	5.694949	148.647140	0.000530	0.000000	0.010000	0.001000
1615	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.365603	183.656028	1.726747	4.098855	2.136534	4875.385322	0.001010	0.676706	0.444202	65.877437	38.829376	192.655637	0.472390	0.103399	76.973864	14.429678	154.645401	0.001550	0.000000	0.010000	0.001000
1616	1	0.048226	0.000000	0.000000	0.000000	89.698341	0.000000	0.000000	0.000000	21.467310	214.673104	1.160536	1.173671	2.590130	4376.568883	0.003329	0.305578	0.718429	79.393318	90.616378	145.598087	0.469190	0.185322	36.193149	18.978324	174.068024	0.000887	0.000000	0.010000	0.001000
1617	1	0.323975	0.000000	0.000000	0.000000	135.649916	0.000000	0.000000	0.000000	22.201569	222.015687	1.307424	3.740496	1.821234	4478.909214	0.005524	0.809194	0.196479	33.870662	265.910653	128.387906	0.243520	0.028222	12.571646	13.746469	97.496690	0.001782	0.000000	0.010000	0.001000
1618	4	0.224532	0.350297	0.024567	0.140239	171.714684	67.974740	148.550027	95.543407	22.246490	222.464900	1.659781	0.906190	3.439458	4589.838659	0.009328	0.844853	0.105171	71.166146	297.305263	149.785439	0.297130	0.075837	26.035011	9.281893	53.256279	0.001027	0.000000	0.010000	0.001000
